Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,T,P,WS
2018-02-21,2,1,1,0,1,1,2,0,1,0,1,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,2,0,0,3,5,0,0,53.8,0.0,11.0
2018-02-22,2,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,2,1,0,0,2,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,3,0,1,1,1,0,0,3,0,0,38.3,0.06,7.6
2018-02-23,2,0,2,2,1,0,3,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,6,1,1,53.2,0.02,8.8
2018-02-24,1,0,0,1,0,2,0,0,1,0,3,1,0,0,0,0,2,3,4,0,1,1,0,1,0,1,0,1,0,3,0,0,1,2,0,0,0,1,4,0,3,1,0,0,0,0,2,2,0,0,48.3,0.01,7.1
2018-02-25,1,0,0,0,0,0,2,1,2,0,1,2,0,1,0,0,1,1,2,0,1,0,1,1,2,0,0,0,4,2,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,1,5,0,1,51.9,0.02,11.5
2018-02-26,2,1,0,1,1,0,2,1,0,0,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,7,1,0,42.7,0.0,6.8
2018-02-27,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,2,1,0,44.2,0.0,7.6
2018-02-28,0,0,0,0,0,1,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,3,3,1,0,52.0,0.0,11.1
2018-03-01,0,0,1,0,0,0,1,0,1,0,2,1,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,1,1,3,0,0,46.4,0.02,11.4
2018-03-02,1,0,1,0,1,0,2,0,2,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,0,1,8,0,2,32.6,0.0,19.6
2018-03-03,1,0,1,1,0,0,2,0,0,0,1,0,0,0,3,0,1,0,2,1,0,0,0,2,1,2,1,0,1,1,1,0,0,1,0,0,0,1,1,0,2,1,0,1,0,1,1,3,0,0,31.0,0.0,11.4
2018-03-04,1,0,0,0,0,0,2,0,0,1,4,0,0,0,0,0,0,0,5,0,3,0,1,3,2,0,0,0,3,2,1,0,2,1,0,1,0,0,7,0,1,0,0,1,0,0,2,5,0,0,31.5,0.0,8.9
2018-03-05,3,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,6,0,0,31.0,0.0,4.7
2018-03-06,1,2,0,1,0,0,3,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,4,0,0,0,0,2,0,0,0,1,0,1,0,1,0,0,0,4,2,0,0,36.5,0.01,7.2
2018-03-07,1,0,2,0,0,1,3,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,3,0,0,33.2,0.0,8.0
2018-03-08,0,0,1,0,0,0,2,1,2,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,1,1,0,0,0,0,3,0,3,1,0,0,0,4,0,1,26.3,0.0,11.8
2018-03-09,1,0,0,0,0,1,0,1,1,0,0,1,0,0,2,0,0,0,1,1,0,1,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4,0,0,26.4,0.0,13.2
2018-03-10,1,0,0,1,0,0,2,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,0,3,1,0,0,3,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,4,0,0,29.0,0.0,6.7
2018-03-11,2,0,1,0,0,0,0,0,0,0,2,0,0,6,0,0,1,0,0,0,0,0,2,0,0,1,0,0,1,0,1,0,0,2,5,0,0,0,1,0,3,0,0,0,0,1,0,1,0,0,31.1,0.0,5.0
2018-03-12,1,0,2,1,0,1,5,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2,1,0,0,0,0,0,2,0,0,0,1,0,0,6,0,0,30.9,0.0,7.1
2018-03-13,1,0,0,0,0,0,1,2,2,1,2,2,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,28.4,0.0,9.1
2018-03-14,0,0,1,0,0,2,3,0,2,0,2,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,1,0,0,4,6,0,1,25.2,0.0,12.0
2018-03-15,0,0,0,1,1,1,3,0,2,0,3,1,0,0,1,0,0,0,0,0,0,1,1,0,1,5,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,2,3,0,0,33.0,0.0,11.5
2018-03-16,3,0,2,0,0,0,2,1,1,0,1,2,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,4,4,0,1,27.7,0.0,10.6
2018-03-17,1,0,1,2,0,0,1,0,1,0,2,0,0,0,2,0,1,1,2,3,0,1,0,0,0,1,0,2,0,1,0,1,0,0,0,0,0,3,0,0,2,1,0,0,0,0,2,5,0,0,28.9,0.0,4.2
2018-03-18,6,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,2,1,0,39.3,0.0,5.4
2018-03-19,1,2,0,0,0,2,1,0,0,0,1,1,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,8,0,0,43.0,0.0,5.3
2018-03-20,1,0,0,1,0,0,2,0,4,0,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,4,0,0,30.2,0.0,8.7
2018-03-21,1,0,0,0,1,3,4,0,2,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,7,0,0,28.9,0.01,8.9
2018-03-22,0,0,0,1,1,0,2,0,4,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,5,0,0,29.6,0.0,8.4
2018-03-23,3,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,1,0,0,2,4,2,0,0,0,0,0,0,0,0,1,2,0,3,0,0,0,0,7,0,0,31.5,0.0,8.0
2018-03-24,2,0,3,1,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,3,0,0,1,0,0,1,0,1,1,0,1,0,0,2,0,0,0,5,0,1,32.3,0.0,6.1
2018-03-25,3,0,0,0,0,1,0,1,1,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,1,0,0,1,1,2,0,0,1,0,1,1,0,1,1,2,1,0,0,1,0,1,1,3,0,1,30.7,0.0,10.0
2018-03-26,1,0,1,1,0,0,3,0,3,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,2,0,0,0,0,39.0,0.0,12.0
2018-03-27,2,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,4,5,0,0,42.5,0.02,8.8
2018-03-28,0,0,0,1,0,0,4,3,2,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,0,1,2,0,0,1,3,6,0,0,52.7,0.01,3.1
2018-03-29,3,0,0,0,0,3,4,0,0,0,2,1,0,0,1,0,0,3,2,0,0,1,0,0,1,0,0,0,2,3,0,2,0,0,1,0,0,1,0,0,0,1,2,1,0,0,1,7,0,1,56.8,0.02,7.9
2018-03-30,1,0,0,0,0,3,2,0,0,1,1,0,0,1,0,0,0,0,3,1,0,0,1,2,1,0,0,0,0,3,2,0,2,0,1,0,0,2,0,0,0,1,0,0,0,0,1,7,0,0,38.0,0.01,9.8
2018-03-31,0,0,2,0,0,0,2,0,0,0,1,0,1,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,1,2,1,2,0,2,0,0,0,1,3,0,2,0,1,0,0,0,0,3,0,0,39.7,0.0,9.8
2018-04-01,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,2,0,0,1,0,0,0,2,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,0,1,40.2,0.0,9.1
2018-04-02,2,0,0,1,0,1,2,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,1,4,1,1,0,0,1,0,8,0,2,0,0,0,1,0,0,0,0,8,0,0,33.9,0.0,3.5
2018-04-03,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,2,0,0,47.5,0.05,8.1
2018-04-04,1,0,0,1,0,0,4,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0,0,4,0,0,42.2,0.01,18.0
2018-04-05,3,0,1,0,0,0,8,0,2,0,3,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,4,0,0,34.8,0.0,10.8
2018-04-06,1,1,1,1,0,0,4,1,1,2,0,0,0,1,0,0,2,0,1,0,1,0,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0,2,0,1,1,1,3,0,0,0,1,8,0,0,40.1,0.0,11.0
2018-04-07,2,1,1,1,0,2,2,0,2,0,0,1,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,4,1,1,1,0,0,0,2,2,5,0,2,2,0,1,0,0,0,4,0,1,29.9,0.0,9.6
2018-04-08,4,1,1,1,0,0,0,0,1,0,0,2,0,3,1,0,0,2,1,0,0,0,0,1,0,1,0,0,3,0,0,0,0,0,2,1,3,0,3,0,0,0,0,0,0,0,1,4,0,0,31.8,0.0,6.6
2018-04-09,1,0,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,5,0,0,31.6,0.0,3.7
2018-04-10,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,2,0,1,0,2,4,1,1,34.9,0.0,4.4
2018-04-11,2,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,44.7,0.0,9.8
2018-04-12,2,0,0,0,0,0,1,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,3,0,0,61.7,0.0,13.9
2018-04-13,2,0,0,0,1,1,3,0,0,0,2,0,0,2,0,0,0,0,0,2,0,1,1,0,0,0,0,0,2,4,0,0,1,1,0,0,0,0,2,1,8,1,2,0,1,1,1,5,0,0,72.5,0.0,13.0
2018-04-14,1,0,1,1,0,2,3,0,4,1,0,0,0,0,0,0,1,0,2,0,0,1,0,2,0,1,1,1,4,4,2,0,0,0,0,0,0,1,0,0,1,1,1,2,0,0,1,5,0,1,71.0,0.0,9.5
2018-04-15,4,0,0,0,0,0,1,1,0,1,0,0,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,4,1,2,0,3,0,0,0,0,3,0,1,3,0,0,0,1,0,6,0,1,54.8,0.05,10.8
2018-04-16,3,0,0,0,0,0,3,0,2,0,0,0,0,0,2,0,0,0,2,0,1,1,0,0,0,0,2,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,8,0,0,39.4,0.02,11.3
2018-04-17,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,2,0,0,0,1,6,0,0,31.7,0.0,13.4
2018-04-18,1,0,0,0,0,1,2,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3,3,0,1,39.9,0.01,5.1
2018-04-19,3,0,0,0,0,2,3,1,1,0,1,1,0,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,6,0,0,37.1,0.0,11.2
2018-04-20,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,2,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,2,10,0,0,40.7,0.0,8.6
2018-04-21,3,0,1,1,1,2,4,0,0,0,2,0,0,0,1,0,1,0,1,1,0,0,1,0,2,1,0,2,1,3,0,0,0,1,0,0,0,1,3,0,2,0,0,3,0,2,3,2,0,0,45.9,0.0,2.9
2018-04-22,3,0,2,1,0,0,1,1,2,0,1,0,0,2,0,0,0,0,1,3,0,1,0,1,0,0,0,2,2,1,0,2,1,1,0,0,0,0,1,0,2,0,0,1,0,1,2,3,0,0,56.0,0.0,6.2
2018-04-23,0,0,1,1,0,0,2,0,0,0,4,2,0,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2,0,1,0,0,5,1,1,59.0,0.0,10.6
2018-04-24,1,0,0,1,0,0,0,1,1,0,2,1,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,5,0,0,50.7,0.03,8.0
2018-04-25,2,1,0,0,0,0,3,0,1,1,5,2,0,0,0,0,0,1,0,1,0,2,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,4,0,0,51.4,0.0,6.8
2018-04-26,4,1,0,0,0,1,4,1,2,0,4,2,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,5,0,1,1,0,0,3,3,0,0,48.0,0.0,5.4
2018-04-27,1,0,0,0,0,2,2,0,1,0,2,1,0,0,1,0,0,1,0,2,0,0,0,0,2,0,1,1,1,0,1,0,0,0,0,0,2,0,1,0,1,0,2,0,1,0,1,4,0,0,57.1,0.0,7.8
2018-04-28,1,0,0,0,0,2,2,0,0,0,2,0,0,0,3,0,0,0,0,2,0,1,0,1,0,0,0,0,2,2,1,0,0,0,0,0,1,0,1,0,5,0,0,0,0,2,0,3,0,1,45.4,0.0,10.8
2018-04-29,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,1,2,0,0,1,2,3,0,0,1,0,2,1,0,0,1,0,1,3,0,0,0,0,0,0,1,0,1,1,2,0,0,39.4,0.0,8.3
2018-04-30,1,0,0,1,0,1,1,0,0,1,0,0,2,0,0,0,1,0,2,1,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,1,9,0,0,54.5,0.0,9.1
2018-05-01,0,0,0,0,0,1,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,1,5,0,0,63.2,0.0,8.9
2018-05-02,3,0,0,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,71.7,0.0,12.2
2018-05-03,1,0,0,0,0,1,2,0,0,0,1,1,0,0,0,0,2,1,0,1,0,0,0,0,1,1,0,0,1,0,0,2,1,0,0,0,0,1,2,0,1,0,1,0,0,2,2,11,0,0,73.4,0.01,11.5
2018-05-04,2,1,0,0,0,2,2,1,0,0,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,3,2,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,7,0,0,68.1,0.02,12.1
2018-05-05,3,0,0,2,0,0,0,1,0,1,1,2,1,0,0,0,0,0,1,2,0,0,0,0,2,0,1,0,1,2,1,0,0,2,0,0,0,1,0,0,3,0,0,1,0,0,1,3,0,1,59.8,0.0,5.8
2018-05-06,1,0,1,0,0,1,1,0,0,0,2,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,2,3,0,1,0,2,0,1,0,0,2,0,0,0,0,1,0,0,1,7,0,0,54.5,0.01,3.6
2018-05-07,3,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,6,0,0,61.9,0.0,2.7
2018-05-08,2,0,0,0,0,0,2,0,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,1,1,1,0,0,66.1,0.0,4.5
2018-05-09,2,0,1,0,0,0,3,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,2,0,0,2,4,0,1,69.3,0.0,8.2
2018-05-10,0,0,0,0,0,1,2,1,2,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,2,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,1,1,2,1,0,1,2,2,0,1,69.4,0.0,11.0
2018-05-11,0,0,1,2,0,0,1,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,2,0,5,0,2,0,0,0,0,0,0,2,3,10,0,0,58.9,0.0,4.8
2018-05-12,4,1,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,1,1,2,1,0,1,0,1,0,0,0,0,2,0,0,0,0,0,1,4,0,2,0,2,1,1,0,0,1,5,32,0,0,64.0,0.03,5.5
2018-05-13,4,0,1,0,0,0,2,0,1,0,1,0,0,2,1,0,0,2,0,1,1,0,0,0,2,0,0,0,1,0,1,0,0,3,0,0,1,0,1,0,0,0,0,1,0,0,1,5,0,1,62.2,0.02,2.6
2018-05-14,2,0,2,0,0,0,3,1,0,0,1,1,0,2,1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,6,0,2,66.0,0.08,3.9
2018-05-15,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,1,3,0,0,1,1,4,0,1,69.3,0.0,8.6
2018-05-16,3,1,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,5,4,0,0,68.7,0.06,2.8
2018-05-17,1,0,0,0,0,0,6,1,0,1,2,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,3,1,0,0,1,0,0,1,0,1,1,1,0,2,1,0,0,4,5,0,0,66.9,0.0,3.7
2018-05-18,1,0,1,1,0,0,2,0,1,0,0,0,1,1,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,2,1,0,1,0,2,0,1,0,2,0,1,1,2,1,0,1,2,7,0,0,65.8,0.0,10.2
2018-05-19,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,2,0,0,0,0,0,4,0,1,66.1,0.07,7.9
2018-05-20,2,0,0,1,0,0,3,0,0,0,1,0,0,1,0,0,0,1,0,4,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,4,2,0,0,0,0,0,4,0,0,67.9,0.0,7.2
2018-05-21,0,0,0,2,0,1,3,0,0,0,2,1,0,2,0,0,0,2,1,2,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,2,0,0,0,13,0,0,69.2,0.0,3.4
2018-05-22,4,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,2,0,0,0,1,3,0,1,67.2,0.01,7.4
2018-05-23,0,0,1,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,3,5,0,1,62.8,0.0,5.8
2018-05-24,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,7,0,0,69.9,0.0,2.0
2018-05-25,1,1,0,1,0,1,1,0,2,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,3,2,0,0,0,1,1,1,0,0,0,4,0,0,73.0,0.0,5.7
2018-05-26,4,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,2,1,0,0,0,0,2,4,1,0,1,0,0,0,8,0,3,0,2,0,1,0,0,0,3,7,1,2,72.6,0.03,5.6
2018-05-27,4,0,0,1,0,0,2,0,2,0,1,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,1,4,2,1,0,0,0,0,2,0,1,1,0,0,0,0,0,1,0,2,0,2,70.2,0.03,5.0
2018-05-28,1,0,1,0,0,1,0,0,3,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,3,0,1,0,0,1,0,1,0,1,0,1,0,0,2,0,1,0,1,0,2,73.6,0.0,4.6
2018-05-29,0,0,1,0,0,0,0,0,3,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,7,1,0,77.8,0.0,5.6
2018-05-30,2,1,1,0,0,0,4,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,3,0,0,76.0,0.0,10.2
2018-05-31,0,0,1,0,0,0,1,0,0,0,1,0,0,2,0,0,0,1,0,0,0,1,1,1,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5,0,1,75.3,0.0,9.1
2018-06-01,0,0,0,2,0,0,1,1,0,0,1,0,0,0,3,0,0,0,0,0,1,1,0,0,0,1,0,0,1,4,1,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,4,0,0,70.6,0.04,3.6
2018-06-02,0,0,1,0,1,1,1,0,1,1,0,2,3,0,1,0,0,2,0,0,1,0,1,0,2,1,0,0,1,1,2,0,0,0,0,1,1,0,2,0,1,2,1,1,0,1,1,5,1,1,69.2,0.0,5.5
2018-06-03,4,1,0,2,2,0,0,0,0,0,1,1,2,1,0,0,0,0,2,1,0,1,0,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,6,0,0,68.7,0.13,4.6
2018-06-04,5,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,4,0,1,63.8,0.0,7.5
2018-06-05,1,0,0,0,0,0,1,0,2,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,3,0,0,61.0,0.04,9.1
2018-06-06,3,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,6,0,0,53.8,0.0,4.1
2018-06-07,0,0,1,0,0,1,2,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,4,0,0,0,1,0,0,3,0,0,0,0,0,2,0,0,2,1,5,0,0,56.9,0.0,2.6
2018-06-08,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,8,0,0,69.1,0.0,5.6
2018-06-09,1,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,1,2,1,0,0,0,0,2,0,1,0,0,2,0,6,0,0,70.0,0.0,2.5
2018-06-10,4,0,0,0,0,0,0,0,1,1,1,1,0,1,3,0,0,0,0,2,0,0,2,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,3,0,0,0,0,4,0,0,0,6,0,0,66.2,0.13,4.5
2018-06-11,0,0,0,1,0,2,0,1,0,0,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,2,1,0,0,0,11,0,0,62.2,0.01,6.2
2018-06-12,0,0,1,0,0,0,1,0,1,0,2,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,0,0,67.9,0.0,7.5
2018-06-13,2,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2,0,1,0,0,1,0,0,71.3,0.02,11.4
2018-06-14,1,0,2,1,0,2,0,0,1,1,2,1,0,0,2,0,0,0,0,1,0,2,1,1,0,0,2,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,7,0,1,70.2,0.0,6.7
2018-06-15,3,0,0,1,0,0,2,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,2,0,0,0,1,0,2,0,1,0,1,0,1,0,0,1,0,10,0,0,68.9,0.0,3.7
2018-06-16,4,0,1,0,0,1,3,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,2,2,0,1,1,1,0,0,4,0,3,0,0,2,0,0,0,1,1,5,0,2,71.6,0.0,4.2
